##id	name	Amused	Disappointed	Indignant	Satisfied	Worried
9065021	degmi	0.18	0.29	0.24	0.2	0.07
1894500	Lettore_1894500	0.2	0.11	0.38	0.23	0.05
9190742	Lettore_9190742	0.09	0.11	0.3	0.34	0.13
5708711	Ulderigo	0.08	0.41	0.25	0.16	0.08
9758716	Serak87	0.04	0.09	0.33	0.47	0.04
9520532	Lettore_9520532	0.06	0.01	0.61	0.24	0.05
9657200	Lettore_9657200	0.24	0.15	0.28	0.18	0.12
8837567	Syrous	0.09	0.01	0.32	0.5	0.04
9755384	Sicilianoanni70	0.03	0.12	0.48	0.25	0.09
1007951	EFIL	0.04	0.11	0.64	0.16	0.02
9114029	nik1664	0.13	0.13	0.27	0.43	0.02
1344948	Luccu	0.06	0.25	0.09	0.48	0.09
9213401	Tiogerman	0.33	0.16	0	0.33	0.16
297963	Lettore_297963	0.24	0.24	0.03	0.24	0.24
9844513	corsaronero55	0.22	0.18	0.29	0.03	0.25
563526	mapin	0.12	0.12	0.5	0	0.25
3300664	Lettore_3300664	0.17	0.33	0.42	0.05	0.01
761786	Lettore_761786	0.12	0.12	0.3	0.31	0.13
1653698	lucianoavogadri	0.59	0.04	0.01	0.22	0.12
8984843	Lettore_8984843	0.11	0.02	0.29	0.54	0.02
9374154	Lettore_9374154	0.03	0.07	0.51	0.34	0.03
2711002	Cicciolo3	0.12	0	0.62	0.12	0.12
9784886	Lettore_9784886	0.06	0.06	0.4	0.43	0.03
9231584	BIBITEO	0.23	0.15	0.23	0.23	0.15
2736586	ms1973	0.1	0.31	0.31	0.1	0.15
2866807	tersith	0.21	0.06	0.27	0.09	0.36
6019302	Lettore_6019302	0.1	0.15	0.16	0.18	0.37
1788476	tokyoninja1	0.2	0	0.3	0.3	0.2
9076282	marcyatomic	0.18	0.12	0.21	0.33	0.14
2766728	Lettore_2766728	0.34	0.05	0.28	0.23	0.07
5195700	Pampas83	0.6	0	0	0.2	0.2
10538103	Lettore_10538103	0.03	0.01	0.15	0.75	0.03
5365992	Cris	0.11	0.05	0.17	0.52	0.11
2981832	antonio0703	0.22	0.22	0.22	0.23	0.09
5164915	filidoro	0.14	0.17	0.4	0.12	0.14
9693770	SANPAN	0.04	0.1	0.2	0.54	0.11
2388732	romanus.romanus	0.47	0.1	0.21	0	0.21
9382517	Ale.	0.25	0.25	0	0.25	0.25
9799901	Lettore_9799901	0.09	0.04	0.18	0.5	0.18
9118812	Guido_	0.26	0.05	0.32	0.34	0.01
973407	Rufuskan	0.04	0.04	0.55	0.3	0.05
5670980	paolino337	0.04	0.09	0.45	0.32	0.07
7114845	rugby79	0.35	0	0.14	0.39	0.1
1330231	quijote	0.06	0.19	0.38	0.22	0.14
290556	andreadamilano	0.11	0.14	0.36	0.13	0.23
1785215	joker52	0.11	0.02	0.5	0.15	0.19
1973034	scorpions	0.04	0.14	0.66	0.1	0.04
8853276	giacinto49	0.09	0.16	0.38	0.29	0.06
8979122	allucchi	0.11	0.14	0.6	0.08	0.04
1877884	umberton	0.3	0	0.42	0.18	0.09
5251333	Didi59	0.05	0.13	0.52	0.2	0.07
2687660	liberalthinker	0.13	0.23	0.11	0.5	0.01
5834508	ninni62	0.11	0.14	0.41	0.22	0.09
1873461	ludovicoman	0.14	0.18	0.22	0.3	0.13
9861508	Lettore_9861508	0.2	0	0.6	0	0.2
5675217	SvevoImparato	0.33	0	0	0.33	0.33
8900277	pensieroindipendente	0.01	0.03	0.83	0.07	0.04
9065332	Aletheo	0.09	0.17	0.41	0.12	0.2
2703929	Lettore_2703929	0.14	0.21	0.22	0.09	0.32
10442051	Lettore_10442051	0.05	0	0.26	0.63	0.05
8162649	spazioroby	0.33	0	0.33	0	0.33
3606848	fzacch	0.06	0.1	0.55	0.13	0.13
2572251	Lettore_2572251	0.15	0.07	0.23	0.15	0.38
2779464	letho22	0.02	0.11	0.5	0.18	0.17
574003	Lettore_9182	0.06	0.15	0.42	0.23	0.12
2730813	MICUCOT	0.09	0.07	0.65	0.15	0.02
1365682	anibla	0.21	0.07	0.5	0.14	0.07
10402864	Lettore_10402864	0.4	0.2	0	0.2	0.2
9848554	Lettore_9848554	0.14	0.14	0.28	0.14	0.28
9055055	sylvietto	0.11	0.23	0.32	0.15	0.17
8872716	Didi71	0.33	0.33	0.08	0.16	0.08
5388148	Giotto0691	0.02	0.14	0.47	0.14	0.21
1933975	marsas	0.21	0.21	0.52	0	0.05
2229161	Alephconzero	0.18	0.06	0.29	0.41	0.04
5559733	pluffa	0.23	0.14	0.23	0.23	0.14
9435526	Lettore_9435526	0.42	0.28	0.14	0	0.14
2343410	Marco_Aurelio	0.04	0.11	0.71	0.09	0.02
1900021	Freemike6910	0.11	0.23	0.3	0.21	0.13
1993363	Lettore_1993363	0.17	0.02	0.37	0.31	0.11
8929673	GANGABANANA	0.03	0.04	0.63	0.2	0.09
2063511	mariagrazia40	0.07	0.13	0.5	0.2	0.08
8685620	Lettore_8685620	0.12	0.2	0.16	0.4	0.12
3207189	Lettore_3207189	0.25	0.05	0	0.65	0.05
5102176	Lettore_5102176	0.06	0.05	0.46	0.2	0.2
5704776	superpaolo	0.05	0.08	0.65	0.13	0.06
9324749	LIBRA-PARMA	0.04	0.09	0.52	0.28	0.04
5087243	Dave73	0.05	0	0.66	0.16	0.11
9784147	OGIRRA12	0.06	0.01	0.48	0.42	0.01
8807659	Lettore_8807659	0.13	0.4	0.26	0.13	0.06
10370728	Lettore_10370728	0.16	0	0.5	0.16	0.16
9670363	robybobo	0.08	0.22	0.31	0.24	0.14
9846798	Lettore_9846798	0.06	0.04	0.18	0.58	0.12
9058448	Lettore_9058448	0.01	0.1	0.62	0.23	0.01
8373142	_Kronos_	0.27	0.16	0.02	0.41	0.11
3392182	FIVA	0.14	0.07	0.5	0.14	0.14
7760159	Yuri-90	0.1	0	0.1	0.7	0.1
10562600	Lettore_10562600	0.04	0.08	0.56	0.17	0.13
2805839	Lanternaro	0.13	0.16	0.32	0.25	0.11
5270423	Lettore_5270423	0.1	0.07	0.57	0.15	0.1
9121272	Lettore_9121272	0.03	0.32	0.32	0.03	0.26
10234517	dinoscettico	0.04	0.14	0.52	0.19	0.09
2833957	Alis	0.14	0.14	0.33	0.23	0.14
293517	Lettore_293517	0.05	0	0.52	0.36	0.05
8417204	Lettore_8417204	0.05	0.01	0.75	0.15	0.02
807121	Sauerstoff	0.2	0.13	0.33	0.26	0.06
9772940	Lettore_9772940	0.08	0.23	0.34	0.2	0.12
9178165	Lettore_9178165	0.21	0.07	0.35	0.21	0.14
3670387	giorgiobi	0.02	0.1	0.12	0.66	0.08
3459075	meletano	0.15	0.15	0.42	0.05	0.21
9824524	Lettore_9824524	0.19	0.13	0.23	0.16	0.26
9402251	Pierre13	0.14	0.21	0.42	0.07	0.14
9747869	bos74	0.09	0	0.45	0.27	0.18
3632446	Pavlov	0.13	0.15	0.38	0.28	0.03
5290251	Cristina49	0.03	0.36	0.38	0.13	0.07
5161442	falisco	0.23	0.05	0.4	0.21	0.08
9820187	Lettore_9820187	0.04	0.14	0.33	0.36	0.1
9226284	Lettore_9226284	0.12	0	0.25	0.37	0.25
2727710	mirko1	0.09	0.06	0.7	0.08	0.05
5255634	Lettore_5255634	0.33	0	0.16	0.33	0.16
1602594	gad	0.1	0.2	0.3	0.25	0.15
10455310	Lettore_10455310	0.05	0.11	0.33	0.38	0.11
2949625	freddy28	0.22	0.23	0.27	0.08	0.18
9846881	anneke84	0.12	0	0.56	0	0.31
3644730	peppino255	0.12	0.05	0.74	0.04	0.02
20175	marinariello	0.18	0.09	0.54	0.09	0.09
6026550	Milano80	0.03	0	0.23	0.71	0.01
9393073	Lucki	0.05	0.05	0.57	0.25	0.06
9742888	Miluda	0.09	0.39	0.16	0.27	0.06
1376587	Gianluigi	0.03	0.09	0.62	0.08	0.16
9802302	Lettore_9802302	0.2	0.1	0.3	0	0.4
9226295	Lettore_9226295	0.25	0.1	0.3	0.2	0.15
9629132	Lettore_9629132	0.2	0.1	0.5	0	0.2
9685256	Lettore_9685256	0.11	0.22	0.41	0.21	0.02
5334559	joker01	0.02	0.06	0.6	0.24	0.07
2890514	paolofranco	0.28	0.08	0.17	0.13	0.32
3662565	maccaia	0.25	0	0.65	0	0.1
5434377	Kersey	0.09	0.16	0.41	0.29	0.03
5471774	sandro64	0.05	0.1	0.36	0.42	0.05
2192006	onechip	0.15	0.02	0.51	0.15	0.14
2516136	Lettore_2516136	0.23	0.23	0.14	0.33	0.04
3068844	Nuovo_emigrante	0.01	0.05	0.54	0.35	0.03
2014329	anatradigomma	0.08	0	0.41	0.41	0.08
2712889	Lettore_2712889	0.08	0.03	0.42	0.38	0.07
7120750	Vae	0.11	0.06	0.53	0.25	0.03
1814873	Pietr0	0.05	0.16	0.52	0.2	0.05
2689352	vitvin	0.2	0.08	0.45	0.16	0.09
9070928	Lettore_9070928	0.19	0.01	0.35	0.4	0.03
5705735	mopixp	0.09	0.07	0.39	0.37	0.07
2789515	futuroprossimo	0.08	0.04	0.37	0.29	0.2
1907384	Lettore_1907384	0.08	0.07	0.26	0.46	0.11
9040275	Lettore_9040275	0.14	0.17	0.42	0.2	0.04
8773372	Maury_66	0.04	0.17	0.36	0.31	0.1
10247194	celadon	0.02	0.05	0.68	0.2	0.02
6044169	FabioPa	0.01	0.15	0.28	0.32	0.22
20021	bruce64	0.02	0.41	0.28	0.12	0.14
10410412	il_moralizzatore_	0.12	0.09	0.5	0.21	0.06
9056613	Lettore_9056613	0.13	0.08	0.69	0.07	0.02
9116079	Alexj1974	0.14	0.07	0.42	0.21	0.14
1973151	eco911	0.09	0.05	0.42	0.38	0.05
9763028	luovo	0.08	0	0.83	0	0.08
9927412	Beleg69	0.07	0.11	0.37	0.29	0.13
5835938	ambe86	0.09	0.44	0.2	0.05	0.2
9106558	Ducezio	0.01	0.01	0.3	0.62	0.03
1938392	albe1953	0.11	0.02	0.54	0.22	0.08
3216639	hermes88	0.11	0.08	0.5	0.26	0.03
3569434	beppefirenze	0.06	0	0.61	0.27	0.03
9066362	pmerlo	0.5	0	0	0	0.5
9040286	Lettore_9040286	0.03	0.06	0.53	0.34	0.03
9520497	blackjack	0.38	0.16	0.05	0.33	0.05
9064023	VdA	0.21	0.12	0.28	0.3	0.06
2850084	ANCPLUS	0.4	0.11	0.05	0.31	0.12
1893783	FabioPi	0.21	0.28	0.14	0.21	0.14
3647836	Lettore_3647836	0.04	0.02	0.68	0.23	0.01
7079713	Abend	0.04	0	0.84	0.08	0.04
5542760	wallaby_kangaroo	0.07	0.16	0.39	0.22	0.14
8022987	gdu	0.11	0.2	0.48	0.15	0.04
10490958	Kiko	0.16	0.21	0.31	0.2	0.1
9228021	Lettore_9228021	0.05	0.15	0.5	0.22	0.05
2469699	no-vivisection	0.11	0.16	0.19	0.47	0.05
9040298	Lettore_9040298	0.12	0.05	0.52	0.21	0.07
3337900	TheClash976	0.76	0.02	0.05	0.07	0.07
8259845	lettrice01	0.12	0.28	0.28	0.17	0.12
3712441	Lettore_3712441	0.22	0.15	0.43	0.17	0.01
3279333	POVERI-NOI	0.01	0.06	0.31	0.24	0.35
3632103	erregipe	0.6	0.03	0.05	0.25	0.05
1943842	Marco79RM	0.05	0.23	0.47	0.2	0.02
8799576	Lettore_8799576	0.06	0.03	0.66	0.21	0.03
3562103	marco9591	0.14	0.29	0.4	0.11	0.03
2716141	moscova	0.09	0.09	0.36	0.36	0.09
1917685	Marione70	0.15	0.19	0.19	0.42	0.03
5555673	giancaccio	0.06	0.02	0.77	0.08	0.04
2864209	Lettore_2864209	0.04	0.11	0.38	0.42	0.02
1171440	DicoLaMia	0.09	0.13	0.57	0.09	0.09
9111907	Lettore_9111907	0.1	0.5	0	0.2	0.2
8955450	Lettore_8955450	0.13	0.13	0.24	0.28	0.2
5701007	fortebraccio	0.04	0.28	0.32	0.2	0.16
8997058	GIANNICAMI	0.13	0.06	0.5	0.26	0.02
2930302	nonsonounnumero64	0.66	0	0	0	0.33
9051119	Caprara	0.1	0.1	0.27	0.23	0.28
1440855	mobidik	0.03	0.08	0.58	0.14	0.15
5479254	BitterSweet	0.05	0.05	0.44	0.33	0.11
8652736	Lettore_8652736	0.16	0	0.16	0.5	0.16
2974943	tharba	0.09	0.17	0.46	0.17	0.09
9266348	Lettore_9266348	0.25	0.08	0.5	0.08	0.08
5339474	kclara	0.11	0.11	0.44	0.22	0.11
3570010	Lettore_3570010	0.18	0.13	0.23	0.33	0.11
980747	vinz75mi	0.5	0	0.33	0	0.16
5779546	Lettore_5779546	0.6	0.2	0	0	0.2
6041879	Beppe007	0.11	0.27	0.18	0.3	0.12
5687592	Erasmus	0.03	0.04	0.51	0.25	0.15
2856913	miky78	0.17	0.08	0.11	0.45	0.17
538087	Michelangelo51	0.11	0.12	0.26	0.38	0.1
5167643	laura2	0.03	0.14	0.11	0.63	0.07
9114101	Lettore_9114101	0.09	0.02	0.51	0.23	0.12
2726628	Lettore_2726628	0.17	0.21	0.24	0.23	0.12
1723591	giovygam	0.07	0.17	0.35	0.28	0.11
2833435	melarossa	0.14	0.14	0.42	0.14	0.14
9064280	Lettore_9064280	0.4	0	0	0.4	0.2
1783611	Lettore_1783611	0.17	0.09	0.32	0.36	0.03
2205005	mc_1966	0.07	0.21	0.57	0.1	0.03
8496031	Lettore_8496031	0.25	0	0.5	0	0.25
9519619	brisa	0.09	0.21	0.06	0.3	0.33
2314537	faboulous	0.06	0.13	0.36	0.42	0.01
2900156	Lettore_2705730	0.09	0.09	0.41	0.2	0.18
9304206	Tomcosi54	0.02	0.12	0.44	0.36	0.04
7759706	fmgabr	0.1	0.3	0.35	0.1	0.15
2370307	Dommibravo	0.15	0.13	0.26	0.37	0.06
1701179	lamato	0.16	0.1	0.33	0.36	0.02
5715713	Sergio56	0.06	0.03	0.56	0.28	0.06
3480980	Lettore_3480980	0.05	0.11	0.56	0.23	0.02
3715753	bettina2	0.2	0.1	0.3	0	0.4
5848453	frankie52	0.09	0.09	0.6	0.15	0.03
5405207	emilio88	0.08	0.11	0.36	0.24	0.18
3225198	lillibeth	0.09	0.27	0.4	0.06	0.15
6010188	oibaf54	0.09	0.17	0.53	0.09	0.09
9520871	Frasimo	0.16	0.01	0.49	0.16	0.16
2980422	Lettore_2980422	0.04	0.19	0.38	0.28	0.09
3678971	Lettore_3678971	0.09	0.1	0.32	0.44	0.03
9220993	deppa	0.3	0.33	0.05	0.2	0.08
1796926	Sergio45	0.13	0.03	0.56	0.24	0.02
2971957	saverio931	0.08	0.11	0.6	0.06	0.12
2757870	Orobic	0.36	0.11	0.15	0.26	0.09
9088071	SpiritoLibero72	0.05	0.26	0.36	0.05	0.26
9764403	Laforzadellaragione	0.1	0.03	0.6	0.21	0.04
1936182	Lettore_804558	0.3	0.27	0.11	0.28	0.02
9638632	american@	0.14	0.35	0.35	0	0.14
3675350	Lettore_3675350	0.06	0.08	0.41	0.32	0.1
1869212	saphire73	0.04	0.12	0.53	0.25	0.03
2841257	Fantasia0	0.06	0.3	0.19	0.36	0.06
8885189	VelaImpavida	0.17	0.02	0.38	0.33	0.07
8927599	Lettore_8927599	0.06	0.25	0.34	0.09	0.25
1928351	Lettore_1928351	0.06	0.14	0.56	0.16	0.06
2784808	NEWTONISAAC	0.12	0.31	0.22	0.21	0.11
1149409	louisferdinand	0.25	0	0.37	0.33	0.04
2719222	zaccaro80	0.41	0.08	0	0.41	0.08
2805285	Lettore_2805285	0.14	0.14	0.57	0.07	0.07
3009498	alb1975	0.09	0.09	0.46	0.31	0.02
5474874	romeo27	0.16	0.15	0.27	0.29	0.1
9047797	mercurio	0.04	0.08	0.5	0.2	0.15
5206607	Wise50	0.08	0.06	0.63	0.15	0.06
2312895	semiot	0.03	0.1	0.63	0.16	0.06
9100572	deonofortuna	0.1	0.02	0.61	0.22	0.02
295465	lettore_57	0.22	0.13	0.16	0.32	0.15
9936942	ivalom	0.15	0.07	0.46	0.23	0.07
5663361	palopalo	0.02	0.02	0.53	0.32	0.09
8784766	trueubuntu	0.07	0.02	0.43	0.43	0.04
2366913	bonesmic	0.42	0.14	0.14	0.14	0.14
8885191	Carlo1950	0.31	0.06	0.05	0.32	0.23
8797798	gianky81	0.24	0.12	0.16	0.35	0.1
3219232	valsasino65	0.03	0.12	0.61	0.12	0.09
5419299	astrolabio	0.11	0.16	0.2	0.45	0.05
8311663	flashmko	0.23	0.15	0.13	0.26	0.21
9124938	Lettore_9124938	0.42	0.2	0.12	0.22	0.02
9714539	dima21	0.02	0.04	0.7	0.11	0.12
5706568	didino1	0.04	0.11	0.6	0.18	0.04
10004083	Sabbrina	0.14	0.17	0.34	0.16	0.17
8490674	Makriss	0.1	0.19	0.3	0.23	0.16
3507535	2cardellini	0.21	0.16	0.22	0.18	0.2
2404176	andrea7676	0.16	0.04	0.3	0.44	0.04
358817	StefanoT73	0.14	0	0.28	0.42	0.14
9103059	lelis	0.02	0.07	0.44	0.43	0.03
5153993	Fabrizxx	0.09	0.04	0.37	0.44	0.04
3503939	magape	0.02	0.04	0.56	0.31	0.04
2164914	scossa	0.07	0.04	0.64	0.14	0.09
2843056	Magico	0.1	0.16	0.28	0.22	0.22
8858223	CiVuoleOrecchio	0.08	0.11	0.35	0.32	0.11
2543500	teregrazia	0.02	0.1	0.64	0.18	0.04
2731182	falco868	0.08	0.02	0.54	0.28	0.05
9161082	Lettore_9161082	0.03	0.11	0.5	0.32	0.03
9775420	Lettore_9775420	0.01	0.03	0.3	0.59	0.05
2186879	Ciumbia	0.4	0	0	0.4	0.2
9766327	vicv71	0.01	0.07	0.55	0.32	0.03
2953057	lucky1955	0.14	0.42	0.07	0.21	0.14
5820359	stevenson46	0.2	0	0.4	0	0.4
896545	Lettore_896545	0.11	0.08	0.4	0.32	0.07
3213936	alexdrastico	0.18	0	0.27	0.18	0.36
895430	mezcalina	0.1	0.2	0.4	0.2	0.1
8123634	Emi	0.12	0.18	0.27	0.35	0.06
9385554	Lettore_9385554	0.1	0.32	0.07	0.17	0.32
9355107	gpl	0.28	0	0.42	0	0.28
2688801	Lettore_2688801	0.25	0.05	0.4	0.1	0.2
3519601	ele1953	0.02	0.07	0.56	0.26	0.06
9049731	vivailbuonsenso	0.06	0.11	0.65	0.1	0.05
5423309	Lettore_5423309	0.2	0.25	0.25	0.23	0.05
8773849	Lettore_8773849	0.45	0.03	0.25	0.11	0.14
9169703	Ghera	0.04	0.11	0.32	0.39	0.12
5836799	Lettore_5836799	0.14	0.28	0.28	0.14	0.14
2363202	Alberto.B	0.04	0.11	0.31	0.12	0.39
219771	Lettore_219771	0.33	0	0.33	0	0.33
9751470	Lettore_9751470	0.03	0.03	0.38	0.5	0.03
2438426	leoforza10	0.2	0.06	0.31	0.34	0.06
9074110	Lettore_9074110	0.04	0.09	0.4	0.27	0.16
10305964	Lettore_X	0.07	0.35	0.21	0.14	0.21
9555123	Micsera	0.42	0.14	0	0.28	0.14
1822967	komodina	0.06	0.03	0.41	0.47	0.02
9054182	NFrans	0.3	0.15	0	0.3	0.23
9645396	Lettore_9645396	0.05	0.03	0.47	0.27	0.16
9821201	Tsiolkovsky	0.19	0.11	0.43	0.19	0.05
5830509	Ining28	0.09	0.15	0.37	0.22	0.15
2474583	Lettore_2474583	0.31	0.08	0.12	0.2	0.27
9758587	S.M.	0.2	0.26	0.46	0	0.06
5845468	Money_for_nothing	0.33	0	0	0.33	0.33
3537617	Gerbillo	0.02	0.05	0.78	0.04	0.08
5247690	Lettore_5247690	0.22	0.23	0.22	0.2	0.11
3107826	nirav2028	0.27	0.06	0.48	0.09	0.06
295485	Lettore_295485	0.1	0.05	0.5	0.24	0.08
5688354	neuronesvenuto	0.22	0.14	0.25	0.28	0.08
2082049	doctamg	0.19	0.09	0.51	0.03	0.16
1790737	wildlion	0.03	0.07	0.35	0.5	0.03
9210997	DavideMMI	0.06	0.03	0.62	0.17	0.09
8992705	Silver45	0.1	0.06	0.48	0.3	0.06
9118370	insubria	0.05	0.14	0.43	0.34	0.02
2485759	Trompeloeil	0.25	0.25	0	0.25	0.25
2500014	heyparker	0.04	0.08	0.58	0.23	0.05
9351349	Lettore_9351349	0.24	0.36	0.17	0.12	0.09
10094445	Lettore_10094445	0.13	0.06	0.66	0.06	0.06
95392	lucaberta	0.59	0.01	0.08	0.24	0.05
9037221	prassitele	0.1	0.06	0.55	0.22	0.05
10504463	Lettore_10504463	0.04	0.09	0.5	0.31	0.04
9168563	Lettore_9168563	0.07	0.25	0.42	0.07	0.17
10321054	DM66	0.05	0.15	0.57	0.1	0.1
8750089	facchetti	0.06	0.2	0.6	0.06	0.06
8886566	Lettore_8886566	0.09	0.17	0.26	0.3	0.16
8761870	Lettore_8761870	0.2	0.06	0.3	0.41	0.01
8924438	Pierocecca	0.22	0.12	0.55	0.08	0.01
2755315	Lettore_2755315	0.27	0.27	0.09	0.18	0.18
3551118	Lettore_3551118	0.09	0.19	0.45	0.11	0.15
2953223	frapema@	0.12	0.2	0.37	0.2	0.08
1864925	Amphsicora	0.1	0.5	0.3	0	0.1
8857734	Facchia	0.06	0.11	0.44	0.27	0.1
344966	Lettore_344966	0.11	0.41	0.17	0.11	0.17
1812281	daniele48	0.23	0.14	0.34	0.21	0.06
2833334	Lettore_2833334	0.14	0.14	0.28	0.28	0.14
169775	Lettore_169775	0.15	0.3	0.19	0.3	0.03
10169743	Lettore_10169743	0.12	0.1	0.39	0.31	0.06
9134868	Mikelo	0.02	0.2	0.31	0.35	0.09
1983082	karenP	0.14	0.22	0.34	0.23	0.04
8964197	Alexlt	0.2	0.25	0.3	0.15	0.1
2976416	ottoxottosessantaquattro	0.24	0.16	0.16	0.3	0.11
2794004	Marittimo65	0.12	0.05	0.42	0.24	0.17
9613930	PANDORO	0.09	0.03	0.46	0.18	0.21
5554722	Lettore_5554722	0.01	0.11	0.51	0.31	0.03
5509206	Lettore_5509206	0.09	0	0.27	0.18	0.45
9438519	Lettore_9438519	0.01	0.01	0.37	0.57	0.01
8382275	ribomau	0.16	0.25	0.25	0.08	0.25
2077579	Lettore_2077579	0.14	0.1	0.21	0.4	0.12
8979203	Miticologo	0.1	0.28	0.41	0.13	0.06
5733063	cammar	0.28	0.19	0.23	0.24	0.03
2909710	mauva58	0.09	0.14	0.3	0.11	0.32
7765560	Chetta	0.24	0.21	0.07	0.08	0.39
9659938	sarmaticus	0.2	0.22	0.26	0.24	0.08
5277239	BRUCETHEBOSS	0.22	0.33	0.22	0.11	0.11
8022077	intollerante	0.19	0.26	0.19	0.07	0.26
8030111	istrian	0.27	0	0.6	0.07	0.03
9955262	philbell81	0.24	0.1	0.3	0.25	0.09
347435	oneiros	0.4	0.2	0.2	0	0.2
5755360	freetaly	0.15	0.19	0.36	0.19	0.09
2322265	Lettore_2322265	0.16	0.12	0.29	0.12	0.27
9639414	gianalberto	0.06	0.13	0.06	0.66	0.06
3052032	cose47	0.09	0.04	0.51	0.21	0.12
3613864	tobit.	0.1	0.33	0.17	0.29	0.09
522289	rezeff	0.22	0	0.33	0.33	0.11
2358605	valenteserpente	0.2	0.45	0.04	0.16	0.12
2728192	paolo1966	0.03	0.11	0.67	0.09	0.08
3567253	rafraf81	0.38	0.07	0.3	0.07	0.15
2963400	Lettore_2963400	0.41	0	0.41	0.08	0.08
2022367	italo007	0.1	0.06	0.27	0.34	0.2
2108671	gibuizza	0.33	0.05	0.3	0.23	0.06
1983169	Lettore_1983169	0.12	0.13	0.28	0.3	0.13
8112345	lbpaulina	0.4	0	0.2	0.2	0.2
2910832	Lettore_2910832	0.12	0.06	0.68	0	0.12
10330300	Lettore_10330300	0.03	0.06	0.27	0.51	0.1
5415930	aquasimplex	0.12	0.05	0.52	0.14	0.14
1582310	Oberdan	0.08	0.25	0.29	0.12	0.25
2682658	Lettore_2682658	0.06	0.29	0.27	0.23	0.13
9070120	pietro64	0.25	0.09	0.25	0.3	0.1
2728392	p.galli	0.04	0.07	0.57	0.14	0.16
9400671	essieh	0.2	0	0	0.2	0.6
3697597	Theodor12	0.22	0.25	0.14	0.16	0.2
9803920	ClaudioG	0.12	0.02	0.48	0.31	0.03
10384139	noveteste23	0.1	0.02	0.6	0.24	0.02
5659927	atalantino	0.04	0.06	0.18	0.66	0.04
9466353	Marzio	0.11	0.11	0.44	0.11	0.22
3305136	lellalf	0.09	0.09	0.45	0.22	0.13
10294684	Hitman	0.21	0.06	0.4	0.28	0.03
10168456	annavicenza	0.01	0.26	0.62	0.01	0.08
9708939	chechete	0.24	0.07	0.15	0.32	0.19
3018508	wallace65	0.12	0.16	0.36	0.24	0.12
2897424	scarpa	0.05	0.04	0.71	0.1	0.06
2100790	Ale3000	0.23	0.23	0.3	0.15	0.07
3703751	sbrigh	0.08	0.04	0.55	0.29	0.01
3567051	vitalij	0.08	0.11	0.41	0.25	0.13
2437885	ares_74	0.12	0.21	0.31	0.28	0.05
9947459	Tanisha	0.01	0.08	0.52	0.34	0.04
3483373	fabio6864	0.33	0.16	0.16	0.16	0.16
9566829	Lettore_9566829	0.09	0.31	0.43	0.03	0.11
2209413	emilioachille	0.08	0	0	0.83	0.08
3471351	Lettore_3471351	0.5	0	0	0	0.5
2296433	Simonino1475	0.15	0.14	0.22	0.45	0.03
9749517	Pie80	0.04	0.25	0.12	0.37	0.2
2703582	fortysky	0.03	0.14	0.29	0.14	0.37
2421499	Rarinantes	0.1	0.2	0.31	0.33	0.04
9142282	butterfly_886	0.1	0.32	0.18	0.22	0.15
3207079	Lettore_3207079	0.14	0.31	0.15	0.32	0.05
3491704	Lettore_3491704	0.25	0	0.5	0	0.25
5404891	attilio32	0.05	0.09	0.64	0.05	0.14
10501565	giantilo	0.02	0.2	0.69	0.01	0.06
5565738	GERRY54	0.05	0.01	0.65	0.24	0.03
671297	Malbert	0.06	0.18	0.31	0.21	0.22
5157899	snnopy	0.25	0	0.25	0	0.5
2896212	belmonte	0.44	0.09	0.23	0.15	0.07
3703439	fanese	0.89	0.02	0.03	0.02	0.01
23902	Fracanz	0.11	0.01	0.45	0.38	0.03
9316074	Lettore_9316074	0.07	0	0.42	0.35	0.14
8305180	baldinotti	0.02	0.07	0.52	0.28	0.09
3656261	Lettore_3656261	0.1	0.48	0.05	0.32	0.03
1920276	franzmax	0.05	0.26	0.31	0.05	0.31
2415519	umbi75	0.06	0.31	0.25	0.25	0.12
8992673	grendels	0.23	0.2	0.23	0.25	0.07
5105585	Lettore_5105585	0.02	0.04	0.36	0.29	0.26
2755274	Lettore_2755274	0.25	0.25	0.18	0.06	0.25
8842439	giac_man	0.12	0.17	0.28	0.35	0.07
9812339	fc.it	0.14	0	0.28	0.42	0.14
9056561	sittingbull	0.03	0.04	0.29	0.52	0.1
8225747	Lettore_8225747	0.09	0.23	0.3	0.31	0.04
9164047	gianga1977	0.04	0.06	0.62	0.21	0.05
1808443	Lettore_1808443	0.17	0.05	0.47	0.11	0.17
3630406	amorlatino	0.17	0.12	0.19	0.41	0.09
2306075	Stef123	0.07	0.03	0.46	0.39	0.03
5367573	Aloisius44	0.21	0.09	0.4	0.15	0.12
10024564	M.Montaldo	0.25	0.25	0.25	0	0.25
1741789	Lettore_1741789	0.14	0.07	0.42	0.28	0.07
5506218	Lettore_5506218	0.1	0.13	0.27	0.32	0.15
2844486	alices	0.05	0.64	0.11	0	0.17
2244039	gughi86	0.2	0.1	0.17	0.41	0.1
7999847	Sacco	0.09	0.09	0.4	0.22	0.18
8409558	marior	0.08	0.04	0.68	0.04	0.16
2849146	GruppoTNT	0.09	0	0.18	0.54	0.18
8808216	Lettore_8808216	0.18	0.16	0.35	0.12	0.16
1116092	Lettore_1116092	0.05	0.1	0.35	0.4	0.1
3509435	monicar	0.04	0.09	0.56	0.28	0.01
5501984	ostiachecasta	0.21	0.04	0.45	0.13	0.14
